year,major,on_campus,main_reason_for_taking_isb,trips_per_day,duration_per_day,date,has_exam,start,end,bus_num,time,weather,num_people_at_bus_stop,waiting_time,waiting_time_satisfaction,crowdedness,crowdedness_satisfaction,comfort,safety,overall_satisfaction
Year 2,data science and analytics,No,To go to class,2,12,2024-09-27,No,Kent Ridge MRT / Opp Kent Ridge MRT,UHC / Opp UHC,D2,1900-01-01 07:58:57,Sunny,54,5,4,8,6,3,6,6
Year 3,data science and analytics,No,To go to class,1,13,2024-10-01,No,UHC / Opp UHC,LT27 / S17,D2,1900-01-01 13:14:58,Sunny,7,17,6,9,8,3,5,10
Year 4,accountancy,No,"To go to in-school accommodation (halls, RCs, houses etc.)",2,28,2024-10-01,No,LT27 / S17,Kent Ridge MRT / Opp Kent Ridge MRT,A2,1900-01-01 19:03:14,Rainy,32,11,7,9,3,7,9,8
Year 3,life sciences,No,To go to class,2,24,2024-10-02,No,Kent Ridge MRT / Opp Kent Ridge MRT,LT27 / S17,D2,1900-01-01 17:07:31,Rainy,19,5,3,7,8,8,7,6
Year 3,engineering - material science and engineering,No,To go to class,1,27,2024-10-02,No,LT27 / S17,IT / CLB,A1,1900-01-01 08:47:08,Sunny,22,4,3,8,5,1,7,10
Year 3,data science and analytics,No,To go to class,2,29,2024-09-28,Yes,UHC / Opp UHC,UTown,D2,1900-01-01 12:48:53,Sunny,31,2,5,8,6,10,6,7
Year 1,materials science and engineering,No,All of the above,2,36,2024-10-02,No,UTown,Kent Ridge MRT / Opp Kent Ridge MRT,D2,1900-01-01 15:06:11,Sunny,16,12,9,7,5,1,1,10
Year 3,data science and analytics,No,To go for meals,4,48,2024-10-01,No,Kent Ridge MRT / Opp Kent Ridge MRT,LT27 / S17,D2,1900-01-01 13:42:08,Sunny,30,10,3,7,6,4,8,10
Year 2,business,No,To go to class,2,18,2024-10-01,No,Kent Ridge MRT / Opp Kent Ridge MRT,UHC / Opp UHC,A1,1900-01-01 12:31:48,Sunny,19,12,7,6,3,2,8,7
Year 2,dentistry,Yes,"To go to in-school accommodation (halls, RCs, houses etc.)",6,16,2024-10-03,No,Kent Ridge MRT / Opp Kent Ridge MRT,COM3,D2,1900-01-01 11:07:33,Rainy,66,5,9,4,8,5,9,2
Year 3,data science and analytics,No,To go to CCA sessions,2,11,2024-09-25,No,LT27 / S17,UHC / Opp UHC,D2,1900-01-01 11:44:18,Sunny,20,26,7,4,4,7,7,9
Year 2,data science and analytics,Yes,To go to MRT,4,40,2024-10-02,No,Kent Ridge MRT / Opp Kent Ridge MRT,LT27 / S17,D1,1900-01-01 14:05:01,Rainy,59,21,8,9,4,3,5,8
Year 1,data science and analytics,Yes,To go to class,2,9,2024-09-23,No,Kent Ridge MRT / Opp Kent Ridge MRT,LT13 / Ventus,A2,1900-01-01 15:08:13,Sunny,54,5,8,8,4,3,10,3
Year 3,data science and analytics,No,To go to class,3,22,2024-10-01,No,LT27 / S17,Kent Ridge MRT / Opp Kent Ridge MRT,A2,1900-01-01 15:01:55,Sunny,13,9,8,10,7,7,10,6
Year 1,data science and analytics,No,To go to class,2,39,2024-10-01,No,UTown,IT / CLB,D1,1900-01-01 14:37:21,Rainy,23,17,7,9,7,6,10,10
Year 2,data science and analytics,No,To go to class,3,22,2024-09-20,No,Kent Ridge MRT / Opp Kent Ridge MRT,UTown,D2,1900-01-01 16:15:03,Sunny,13,14,8,5,4,7,10,6
Year 2,social work,No,To go to class,4,10,2024-10-03,Yes,Kent Ridge MRT / Opp Kent Ridge MRT,IT / CLB,A1,1900-01-01 09:40:19,Rainy,37,4,8,8,4,3,8,6
Year 3,data science and analytics,No,To go to class,3,26,2024-09-27,No,UTown,IT / CLB,D1,1900-01-01 18:52:52,Sunny,4,9,4,8,3,10,4,8
Year 3,life sciences,No,To go to class,2,20,2024-10-03,No,UHC / Opp UHC,UTown,D2,1900-01-01 17:42:59,Rainy,16,9,1,7,5,7,7,4
Year 3,data science and analytics,No,To go to MRT,2,7,2024-10-01,No,IT / CLB,UTown,D1,1900-01-01 12:36:23,Sunny,26,4,3,1,8,9,10,5
Year 4,anthropology,No,To go to class,4,6,2024-09-28,No,Kent Ridge MRT / Opp Kent Ridge MRT,LT13 / Ventus,A2,1900-01-01 09:29:32,Sunny,36,0,8,10,7,2,7,6
Year 1,data science and analytics,Yes,To go to class,4,37,2024-10-03,No,Kent Ridge MRT / Opp Kent Ridge MRT,UHC / Opp UHC,D2,1900-01-01 12:18:58,Rainy,47,20,5,7,3,7,8,8
Year 3,computer science,Yes,To go to class,2,8,2024-10-01,Yes,UTown,Kent Ridge MRT / Opp Kent Ridge MRT,D2,1900-01-01 17:28:22,Rainy,19,2,9,8,8,4,8,4
Year 4,data science and analytics,No,To go to class,1,14,2024-09-30,Yes,UTown,UHC / Opp UHC,D2,1900-01-01 11:04:10,Rainy,25,4,6,7,10,8,8,3
Year 1,data science and analytics,No,To go to MRT,3,19,2024-09-27,No,UTown,Kent Ridge MRT / Opp Kent Ridge MRT,D2,1900-01-01 13:49:29,Sunny,50,9,9,3,8,8,8,2
Year 3,malay studies,No,To go to class,1,22,2024-10-02,Yes,LT27 / S17,IT / CLB,A1,1900-01-01 12:18:34,Sunny,11,3,4,8,2,4,8,6
Year 3,data science and analytics,No,To go to class,4,11,2024-09-23,Yes,IT / CLB,Kent Ridge MRT / Opp Kent Ridge MRT,A2,1900-01-01 17:09:42,Sunny,13,7,5,5,6,8,8,7
Year 3,history,No,To go to MRT,2,8,2024-09-25,No,LT27 / S17,Kent Ridge MRT / Opp Kent Ridge MRT,D2,1900-01-01 15:19:15,Rainy,12,10,1,9,4,7,7,4
Year 4,data science and analytics,No,To go to class,2,34,2024-10-03,No,LT27 / S17,UTown,D2,1900-01-01 16:15:11,Sunny,34,15,6,8,9,9,8,4
Year 3,sociology,No,To go to CCA sessions,4,36,2024-10-03,No,UTown,Kent Ridge MRT / Opp Kent Ridge MRT,D2,1900-01-01 15:28:42,Rainy,14,3,3,10,2,6,6,8
Year 1,data science and analytics,Yes,To go to class,2,19,2024-09-27,Yes,LT27 / S17,Kent Ridge MRT / Opp Kent Ridge MRT,D1,1900-01-01 16:01:26,Sunny,2,4,2,9,7,6,4,4
Year 3,anthropology,No,To go to class,1,34,2024-10-03,Yes,UHC / Opp UHC,UTown,D2,1900-01-01 10:36:49,Rainy,7,2,8,7,6,9,6,7
Year 1,data science and analytics,Yes,To go to class,2,13,2024-10-02,Yes,UTown,IT / CLB,D1,1900-01-01 18:20:55,Sunny,17,7,5,6,8,2,10,8
Year 4,computer science,No,To go to CCA sessions,2,10,2024-10-01,No,LT27 / S17,IT / CLB,A1,1900-01-01 12:54:22,Sunny,9,3,7,5,2,7,9,8
Year 4,data science and analytics,No,To go to class,6,27,2024-10-03,Yes,UTown,UHC / Opp UHC,D2,1900-01-01 12:39:53,Sunny,25,4,8,7,5,7,4,3
Year 1,data science and analytics,Yes,To go to class,1,23,2024-09-25,No,Kent Ridge MRT / Opp Kent Ridge MRT,LT27 / S17,D2,1900-01-01 08:41:00,Sunny,51,21,10,5,4,3,9,4
Year 3,data science and analytics,No,To go to class,2,60,2024-10-01,Yes,UTown,LT27 / S17,D2,1900-01-01 17:14:40,Sunny,14,17,7,7,6,3,4,9
Year 2,life sciences,No,To go to class,3,11,2024-09-27,No,Kent Ridge MRT / Opp Kent Ridge MRT,LT27 / S17,A1,1900-01-01 08:09:03,Sunny,53,16,5,10,2,5,7,5
Year 3,sociology,No,To go to class,4,25,2024-09-27,No,Kent Ridge MRT / Opp Kent Ridge MRT,IT / CLB,A1,1900-01-01 07:46:25,Sunny,75,9,7,8,4,3,9,6
Year 1,data science and analytics,Yes,To go to class,1,56,2024-10-03,No,PGP,UTown,D2,1900-01-01 09:57:57,Sunny,35,7,6,7,4,9,5,3
Year 2,data science and analytics,No,To go to class,3,18,2024-10-02,No,BIZ2 / Opp HSSML,UTown,D1,1900-01-01 13:39:23,Sunny,15,7,4,3,4,4,7,6
Year 1,data science and analytics,Yes,To go to class,1,32,2024-09-26,No,UHC / Opp UHC,LT27 / S17,A2,1900-01-01 15:20:38,Sunny,5,17,6,8,6,4,5,7
Year 2,chemistry,Yes,To go to class,3,46,2024-10-03,Yes,UHC / Opp UHC,Kent Ridge MRT / Opp Kent Ridge MRT,A2,1900-01-01 14:00:52,Sunny,23,10,2,10,7,5,6,8
Year 1,data science and analytics,Yes,To go to class,1,41,2024-10-03,Yes,LT13 / Ventus,Kent Ridge MRT / Opp Kent Ridge MRT,A1,1900-01-01 08:30:01,Rainy,40,16,4,8,4,3,7,6
Year 3,data science and analytics,No,To go to class,3,8,2024-10-03,No,Kent Ridge MRT / Opp Kent Ridge MRT,LT27 / S17,A1,1900-01-01 14:22:27,Sunny,53,9,7,8,3,4,7,8
Year 1,data science and analytics,No,To go to class,2,30,2024-09-28,No,Kent Ridge MRT / Opp Kent Ridge MRT,IT / CLB,A2,1900-01-01 14:20:47,Sunny,8,6,9,6,5,5,9,7
Year 3,data science and analytics,No,To go to class,1,12,2024-09-25,Yes,LT27 / S17,Kent Ridge MRT / Opp Kent Ridge MRT,A2,1900-01-01 17:30:16,Sunny,19,12,4,9,6,4,9,7
Year 4,psychology,No,To go to class,2,8,2024-09-23,Yes,UHC / Opp UHC,Kent Ridge MRT / Opp Kent Ridge MRT,D2,1900-01-01 15:25:58,Sunny,11,5,7,10,10,6,6,8
Year 3,data science and analytics,No,To go to class,1,45,2024-10-02,Yes,LT27 / S17,BIZ2 / Opp HSSML,D2,1900-01-01 16:11:25,Sunny,8,12,8,9,5,5,3,3
Year 4,political science,No,To go to MRT,1,8,2024-10-02,No,LT27 / S17,Kent Ridge MRT / Opp Kent Ridge MRT,D2,1900-01-01 16:15:12,Sunny,40,11,7,9,7,3,7,4
Year 4,economics,No,To go to class,2,7,2024-09-24,No,LT27 / S17,UTown,D2,1900-01-01 20:29:25,Sunny,16,5,8,6,5,1,9,6
Year 3,data science and analytics,No,To go to class,3,27,2024-09-21,No,Kent Ridge MRT / Opp Kent Ridge MRT,UHC / Opp UHC,D2,1900-01-01 10:40:04,Sunny,21,24,7,5,3,3,3,4
Year 3,accountancy,No,To go to CCA sessions,1,10,2024-10-03,No,BIZ2 / Opp HSSML,Kent Ridge MRT / Opp Kent Ridge MRT,A1,1900-01-01 18:40:25,Rainy,10,20,9,6,8,10,4,5
Year 4,anthropology,Yes,To go to class,1,20,2024-09-30,Yes,LT27 / S17,Kent Ridge MRT / Opp Kent Ridge MRT,D2,1900-01-01 13:38:53,Sunny,12,2,3,5,3,5,10,7
Year 3,data science and analytics,No,To go to class,3,29,2024-09-30,Yes,LT13 / Ventus,LT27 / S17,A1,1900-01-01 10:57:33,Sunny,32,10,8,7,4,7,8,5
Year 2,data science and analytics,No,To go to class,3,17,2024-10-02,No,UTown,UHC / Opp UHC,D2,1900-01-01 11:29:58,Rainy,24,5,2,4,3,5,8,4
Year 3,geography,No,To go to class,4,17,2024-10-01,No,LT27 / S17,UHC / Opp UHC,A1,1900-01-01 14:40:12,Sunny,12,6,7,9,7,7,9,7
Year 2,engineering - material science and engineering,No,All of the above,5,9,2024-09-27,No,Kent Ridge MRT / Opp Kent Ridge MRT,UTown,D2,1900-01-01 16:23:16,Sunny,32,2,7,1,2,5,6,6
Year 1,dentistry,Yes,To go to class,1,15,2024-10-03,Yes,LT27 / S17,UHC / Opp UHC,A1,1900-01-01 19:15:36,Sunny,12,10,8,8,3,6,3,5
Year 1,dentistry,No,To go to class,2,16,2024-10-03,No,PGP,LT13 / Ventus,A2,1900-01-01 17:54:20,Sunny,11,6,2,10,1,9,7,1
Year 3,engineering,Yes,To go for meals,1,24,2024-10-01,Yes,UTown,IT / CLB,D1,1900-01-01 18:18:15,Sunny,28,8,8,8,5,7,8,7
Year 2,data science and analytics,No,To go to class,3,21,2024-09-28,No,Kent Ridge MRT / Opp Kent Ridge MRT,UTown,D2,1900-01-01 16:34:36,Sunny,48,11,7,9,4,3,6,6
Year 3,data science and analytics,Yes,To go to class,2,7,2024-09-24,No,COM3,LT27 / S17,D2,1900-01-01 12:01:38,Sunny,17,4,9,4,6,7,8,7
Year 3,life sciences,No,To go to class,3,12,2024-09-29,No,IT / CLB,Kent Ridge MRT / Opp Kent Ridge MRT,A2,1900-01-01 14:43:57,Sunny,6,16,8,7,6,8,8,7
Year 4,data science and analytics,No,To go to class,6,7,2024-09-24,Yes,LT27 / S17,Kent Ridge MRT / Opp Kent Ridge MRT,A2,1900-01-01 11:21:30,Sunny,19,5,6,7,5,6,7,5
Year 4,materials science and engineering,No,To go to class,2,30,2024-10-03,Yes,IT / CLB,Kent Ridge MRT / Opp Kent Ridge MRT,A2,1900-01-01 13:42:15,Rainy,6,4,5,3,9,9,8,9
Year 3,data science and analytics,No,To go for meals,2,15,2024-10-01,Yes,LT27 / S17,BIZ2 / Opp HSSML,D2,1900-01-01 13:16:09,Sunny,7,6,1,5,7,5,6,4
Year 2,history,No,To go to class,4,18,2024-10-02,No,LT27 / S17,Kent Ridge MRT / Opp Kent Ridge MRT,A2,1900-01-01 08:20:43,Sunny,54,1,4,3,8,5,7,8
Year 3,data science and analytics,No,To go to class,2,22,2024-10-02,No,Kent Ridge MRT / Opp Kent Ridge MRT,LT27 / S17,A2,1900-01-01 08:24:13,Rainy,53,10,9,7,8,9,5,5
Year 2,life sciences,Yes,To go to class,2,8,2024-09-25,No,IT / CLB,Kent Ridge MRT / Opp Kent Ridge MRT,A2,1900-01-01 19:18:27,Sunny,1,16,4,6,5,8,7,6
Year 3,materials science and engineering,No,To go to class,4,36,2024-09-24,No,Kent Ridge MRT / Opp Kent Ridge MRT,LT27 / S17,D2,1900-01-01 10:04:08,Sunny,34,5,8,6,6,5,1,8
Year 1,political science,No,To go to class,3,18,2024-10-03,No,LT13 / Ventus,Kent Ridge MRT / Opp Kent Ridge MRT,A1,1900-01-01 17:03:48,Sunny,36,7,7,7,5,3,8,8
Year 3,data science and analytics,No,To go to class,3,7,2024-10-03,Yes,UTown,LT27 / S17,D2,1900-01-01 19:19:18,Sunny,23,12,7,4,8,7,7,7
Year 2,data science and analytics,No,To go to class,2,40,2024-10-01,Yes,LT27 / S17,Kent Ridge MRT / Opp Kent Ridge MRT,D1,1900-01-01 15:34:00,Sunny,60,14,6,3,6,5,8,5
Year 2,computer science,Yes,To go to class,3,40,2024-09-30,No,LT27 / S17,Kent Ridge MRT / Opp Kent Ridge MRT,A2,1900-01-01 17:08:01,Sunny,25,6,8,8,7,7,5,7
Year 3,data science and analytics,No,To go to MRT,2,6,2024-09-28,No,IT / CLB,Kent Ridge MRT / Opp Kent Ridge MRT,A1,1900-01-01 16:09:11,Sunny,10,12,9,8,5,7,3,5
Year 2,economics,Yes,To go to class,2,17,2024-10-03,Yes,Kent Ridge MRT / Opp Kent Ridge MRT,COM3,D2,1900-01-01 12:51:43,Sunny,42,15,8,7,7,3,8,1
Year 4,data science and analytics,No,To go to MRT,3,10,2024-10-02,No,Kent Ridge MRT / Opp Kent Ridge MRT,LT27 / S17,D2,1900-01-01 14:48:58,Sunny,25,1,4,7,5,9,7,6
Year 3,data science and analytics,No,To go to MRT,2,14,2024-10-02,No,IT / CLB,UTown,D1,1900-01-01 10:55:37,Sunny,12,4,9,3,10,2,8,10
Year 3,data science and analytics,No,To go to class,4,16,2024-10-01,No,LT27 / S17,Kent Ridge MRT / Opp Kent Ridge MRT,A2,1900-01-01 12:05:34,Sunny,20,3,8,7,5,9,5,7
Year 4,social work,No,To go to class,1,12,2024-10-02,No,UHC / Opp UHC,UTown,D2,1900-01-01 08:35:34,Sunny,58,5,10,3,6,3,4,8
Year 4,data science and analytics,No,To go to class,2,12,2024-09-30,No,Kent Ridge MRT / Opp Kent Ridge MRT,BIZ2 / Opp HSSML,A2,1900-01-01 08:40:00,Sunny,45,9,8,8,9,8,7,7
Year 3,data science and analytics,Yes,To go to class,4,39,2024-10-03,Yes,Kent Ridge MRT / Opp Kent Ridge MRT,BIZ2 / Opp HSSML,A2,1900-01-01 08:33:05,Rainy,40,9,5,7,6,5,6,7
Year 4,data science and analytics,No,To go to class,2,21,2024-09-25,No,Kent Ridge MRT / Opp Kent Ridge MRT,UTown,D2,1900-01-01 11:29:32,Sunny,12,4,4,7,8,5,7,4
Year 4,history,No,To go to class,2,11,2024-09-29,No,Kent Ridge MRT / Opp Kent Ridge MRT,LT27 / S17,A1,1900-01-01 13:33:06,Rainy,35,8,7,8,5,7,6,5
Year 1,engineering,Yes,To go to class,2,18,2024-10-01,Yes,LT27 / S17,Kent Ridge MRT / Opp Kent Ridge MRT,A2,1900-01-01 17:11:53,Sunny,2,8,10,6,6,7,10,3
Year 4,nursing,No,To go to class,4,47,2024-09-30,No,Kent Ridge MRT / Opp Kent Ridge MRT,IT / CLB,A1,1900-01-01 09:27:30,Sunny,33,11,6,8,8,7,10,8
Year 2,psychology,No,To go to class,2,14,2024-10-03,Yes,Kent Ridge MRT / Opp Kent Ridge MRT,UHC / Opp UHC,A1,1900-01-01 14:25:19,Rainy,38,10,3,8,4,6,5,8
Year 2,computer science,No,To go to class,3,8,2024-09-28,No,UHC / Opp UHC,UTown,D1,1900-01-01 19:17:44,Sunny,8,3,1,10,2,8,7,4
Year 3,data science and analytics,No,To go to class,2,29,2024-09-22,No,LT27 / S17,UTown,D2,1900-01-01 14:13:44,Sunny,16,14,8,7,7,7,10,6
Year 1,data science and analytics,No,To go to class,4,8,2024-10-02,No,LT27 / S17,Kent Ridge MRT / Opp Kent Ridge MRT,D2,1900-01-01 13:11:05,Sunny,6,17,8,5,10,4,8,7
Year 3,materials science and engineering,No,To go to class,2,14,2024-10-03,No,BIZ2 / Opp HSSML,Kent Ridge MRT / Opp Kent Ridge MRT,A1,1900-01-01 18:08:41,Rainy,5,11,4,4,2,1,7,6
Year 1,data science and analytics,Yes,To go to class,4,37,2024-10-03,No,Kent Ridge MRT / Opp Kent Ridge MRT,UHC / Opp UHC,D2,1900-01-01 07:53:35,Rainy,66,14,6,7,3,7,8,4
Year 2,business,No,To go to class,2,35,2024-09-29,No,Kent Ridge MRT / Opp Kent Ridge MRT,UHC / Opp UHC,D2,1900-01-01 09:27:39,Sunny,17,4,8,9,4,7,7,8
Year 3,computer science,No,To go for meals,4,24,2024-10-03,No,Kent Ridge MRT / Opp Kent Ridge MRT,IT / CLB,A2,1900-01-01 09:14:24,Sunny,34,7,1,3,1,10,7,8
Year 3,data science and analytics,No,To go to class,3,13,2024-10-03,No,UHC / Opp UHC,Kent Ridge MRT / Opp Kent Ridge MRT,A1,1900-01-01 12:44:13,Sunny,8,6,6,9,5,6,5,6
Year 2,data science and analytics,No,To go to class,2,14,2024-10-03,No,Kent Ridge MRT / Opp Kent Ridge MRT,LT27 / S17,D2,1900-01-01 08:08:54,Sunny,68,3,2,3,5,10,8,8
Year 2,geography,No,To go to MRT,4,9,2024-09-27,No,UTown,IT / CLB,D1,1900-01-01 13:27:53,Sunny,10,8,8,6,8,10,5,4
Year 1,data science and analytics,No,To go to class,3,8,2024-10-02,No,UTown,BIZ2 / Opp HSSML,A2,1900-01-01 10:30:00,Sunny,16,3,8,8,3,7,7,7
Year 3,computer science,No,To go to class,2,31,2024-09-24,No,UTown,BIZ2 / Opp HSSML,D1,1900-01-01 11:36:18,Sunny,44,8,2,8,7,6,10,10
Year 4,business,No,To go to class,2,12,2024-09-18,Yes,Kent Ridge MRT / Opp Kent Ridge MRT,LT13 / Ventus,A2,1900-01-01 12:53:52,Rainy,31,5,6,4,9,1,9,6
Year 3,accountancy,No,To go to class,2,10,2024-10-01,No,LT27 / S17,UHC / Opp UHC,D2,1900-01-01 10:58:13,Sunny,8,5,4,8,6,2,7,6
Year 3,environmental studies,No,To go to class,2,39,2024-10-03,No,UTown,BIZ2 / Opp HSSML,D1,1900-01-01 08:58:58,Sunny,32,5,1,7,3,4,8,4
Year 2,data science and analytics,No,To go to MRT,2,12,2024-09-29,No,LT27 / S17,Kent Ridge MRT / Opp Kent Ridge MRT,D2,1900-01-01 17:03:17,Sunny,21,26,6,10,6,6,8,2
Year 1,data science and analytics,No,To go to MRT,4,17,2024-09-30,No,LT27 / S17,IT / CLB,A1,1900-01-01 10:51:56,Sunny,14,16,5,8,5,6,9,8
Year 3,sociology,No,To go to class,2,20,2024-10-03,No,LT27 / S17,Kent Ridge MRT / Opp Kent Ridge MRT,D2,1900-01-01 11:19:51,Rainy,5,3,10,5,9,10,7,5
Year 3,nursing,No,To go to class,2,33,2024-10-03,Yes,Kent Ridge MRT / Opp Kent Ridge MRT,LT27 / S17,A2,1900-01-01 10:24:13,Rainy,32,11,4,10,7,10,9,5
Year 4,chemistry,No,To go to MRT,2,28,2024-09-30,No,Kent Ridge MRT / Opp Kent Ridge MRT,LT27 / S17,A1,1900-01-01 08:15:48,Rainy,61,9,4,7,6,4,7,8
Year 1,political science,No,To go to class,3,16,2024-10-03,No,Kent Ridge MRT / Opp Kent Ridge MRT,UTown,D2,1900-01-01 08:45:46,Sunny,64,13,3,9,4,6,3,1
Year 3,business,No,To go to class,2,35,2024-09-25,No,UTown,UHC / Opp UHC,D2,1900-01-01 09:54:56,Sunny,31,11,8,8,5,4,3,5
Year 2,data science and analytics,No,To go to class,2,15,2024-10-01,No,Kent Ridge MRT / Opp Kent Ridge MRT,IT / CLB,A1,1900-01-01 07:55:19,Sunny,48,3,1,3,5,6,8,7
Year 3,data science and analytics,No,To go to class,4,33,2024-10-01,No,Kent Ridge MRT / Opp Kent Ridge MRT,LT27 / S17,A1,1900-01-01 09:57:43,Sunny,29,10,8,6,5,7,9,7
Year 3,materials science and engineering,Yes,To go to CCA sessions,1,34,2024-10-03,Yes,LT27 / S17,BIZ2 / Opp HSSML,D2,1900-01-01 14:06:26,Sunny,23,3,7,7,5,9,4,7
Year 3,nursing,No,To go to class,0,7,2024-10-01,Yes,LT27 / S17,IT / CLB,A1,1900-01-01 17:25:32,Rainy,4,4,7,9,8,3,7,8
Year 1,data science and analytics,No,To go to class,2,9,2024-09-26,No,Kent Ridge MRT / Opp Kent Ridge MRT,IT / CLB,A1,1900-01-01 08:19:02,Sunny,38,5,7,9,3,5,8,6
Year 1,data science and analytics,No,To go to class,2,27,2024-09-21,No,IT / CLB,UTown,D1,1900-01-01 10:43:41,Rainy,67,15,7,9,6,7,8,7
Year 2,data science and analytics,No,To go to MRT,3,9,2024-09-26,No,Kent Ridge MRT / Opp Kent Ridge MRT,UTown,D2,1900-01-01 15:01:44,Sunny,27,4,3,10,7,6,7,8
Year 1,data science and analytics,Yes,To go to class,2,8,2024-09-30,No,UHC / Opp UHC,Kent Ridge MRT / Opp Kent Ridge MRT,D2,1900-01-01 13:46:14,Sunny,17,9,5,9,6,3,9,5
Year 4,mechanical engineering,No,To go to class,1,21,2024-10-03,Yes,IT / CLB,UTown,D1,1900-01-01 14:08:33,Sunny,30,5,8,8,3,5,9,6
Year 3,data science and analytics,No,To go to MRT,2,8,2024-10-02,Yes,IT / CLB,UTown,D1,1900-01-01 16:57:30,Rainy,22,9,8,7,2,7,7,4
Year 1,political science,Yes,To go to class,2,11,2024-10-03,No,Kent Ridge MRT / Opp Kent Ridge MRT,LT27 / S17,D2,1900-01-01 09:09:56,Sunny,57,8,4,3,4,4,6,6
Year 3,nursing,No,To go to class,2,10,2024-10-01,No,Kent Ridge MRT / Opp Kent Ridge MRT,UHC / Opp UHC,D2,1900-01-01 10:30:14,Rainy,59,11,3,4,9,9,10,5
Year 1,data science and analytics,No,To go to class,5,8,2024-10-03,No,UHC / Opp UHC,LT27 / S17,A2,1900-01-01 13:25:04,Sunny,76,7,7,8,5,8,8,8
Year 1,data science and analytics,No,To go to class,4,15,2024-09-24,No,Kent Ridge MRT / Opp Kent Ridge MRT,IT / CLB,A1,1900-01-01 12:21:41,Sunny,61,3,7,9,4,3,7,6
Year 3,data science and analytics,Yes,To go to class,2,12,2024-09-28,No,Kent Ridge MRT / Opp Kent Ridge MRT,IT / CLB,A1,1900-01-01 12:19:20,Sunny,39,6,3,7,5,7,7,6
Year 1,data science and analytics,No,To go to class,2,10,2024-09-30,No,LT27 / S17,Kent Ridge MRT / Opp Kent Ridge MRT,A2,1900-01-01 13:53:21,Sunny,6,5,10,4,5,6,10,4
Year 3,computer science,No,To go to class,2,24,2024-10-03,Yes,BIZ2 / Opp HSSML,Kent Ridge MRT / Opp Kent Ridge MRT,A1,1900-01-01 09:43:49,Sunny,18,7,8,5,1,5,5,4
Year 2,data science and analytics,Yes,To go to MRT,2,21,2024-09-26,No,IT / CLB,Kent Ridge MRT / Opp Kent Ridge MRT,A2,1900-01-01 15:53:58,Sunny,31,17,7,9,5,5,7,9
Year 3,accountancy,No,To go to class,4,6,2024-10-03,No,LT27 / S17,IT / CLB,A1,1900-01-01 07:32:43,Sunny,57,1,2,8,10,2,6,10
Year 3,data science and analytics,Yes,To go to CCA sessions,2,31,2024-09-24,Yes,Kent Ridge MRT / Opp Kent Ridge MRT,LT27 / S17,D2,1900-01-01 08:40:08,Sunny,49,11,9,4,7,5,3,4
Year 3,dentistry,Yes,To go to class,3,19,2024-09-28,No,LT27 / S17,Kent Ridge MRT / Opp Kent Ridge MRT,D2,1900-01-01 21:01:59,Sunny,14,25,8,6,6,4,7,7
Year 3,data science and analytics,No,To go to class,3,22,2024-10-01,Yes,UTown,LT27 / S17,D2,1900-01-01 14:53:34,Sunny,17,3,4,8,2,4,7,5
Year 1,data science and analytics,No,To go to class,2,21,2024-09-27,No,UTown,LT27 / S17,D2,1900-01-01 11:28:26,Sunny,46,6,10,7,4,3,7,4
Year 3,economics,No,To go to class,3,30,2024-09-27,No,LT13 / Ventus,Kent Ridge MRT / Opp Kent Ridge MRT,A1,1900-01-01 14:27:36,Sunny,43,8,7,8,6,3,7,4
Year 3,computer science,No,To go to class,2,22,2024-09-30,Yes,UTown,LT27 / S17,D2,1900-01-01 09:07:06,Sunny,19,15,10,4,5,4,10,4
Year 4,data science n psychology,No,To go to MRT,2,18,2024-09-24,No,IT / CLB,Kent Ridge MRT / Opp Kent Ridge MRT,A2,1900-01-01 16:49:16,Sunny,4,2,3,2,1,6,9,7
Year 2,social work,No,To go to class,1,11,2024-09-22,Yes,IT / CLB,LT27 / S17,A2,1900-01-01 17:59:14,Sunny,28,6,8,7,6,8,8,4
Year 2,data science and analytics,No,To go to class,2,15,2024-10-03,No,IT / CLB,UTown,D1,1900-01-01 09:28:53,Sunny,3,12,10,7,8,6,7,4
Year 1,data science and analytics,No,To go to class,4,15,2024-10-02,Yes,Kent Ridge MRT / Opp Kent Ridge MRT,LT27 / S17,D2,1900-01-01 16:00:43,Sunny,11,18,8,4,10,3,5,6
Year 4,biomedical engineering,No,To go to class,2,16,2024-10-03,Yes,LT27 / S17,LT13 / Ventus,A2,1900-01-01 12:28:36,Sunny,7,4,7,5,7,5,8,8
Year 4,malay studies,No,To go to class,4,7,2024-10-03,No,Kent Ridge MRT / Opp Kent Ridge MRT,UHC / Opp UHC,D2,1900-01-01 10:36:22,Rainy,34,3,8,8,5,3,6,7
Year 1,data science and analytics,Yes,All of the above,3,23,2024-09-27,No,LT27 / S17,IT / CLB,A1,1900-01-01 12:55:38,Rainy,14,10,6,4,5,9,6,5
Year 3,dentistry,No,To go to class,1,24,2024-09-30,No,LT27 / S17,UTown,D2,1900-01-01 12:00:09,Sunny,23,4,6,7,5,5,8,8
Year 3,psychology,Yes,To go to class,2,11,2024-10-02,Yes,LT27 / S17,Kent Ridge MRT / Opp Kent Ridge MRT,D2,1900-01-01 11:42:48,Sunny,10,2,10,3,10,9,5,7
Year 3,computer science,No,To go to class,1,23,2024-09-18,No,BIZ2 / Opp HSSML,UTown,A2,1900-01-01 21:14:02,Sunny,18,14,5,4,2,9,9,8
